Date,SPX,NDAQ,AAPL,MSFT,NFLX,NVDA
23/04/2021,4138.779785,50.67899106,129.2843047,249.3456297,509.0100098,14.90158477
26/04/2021,4185.029785,51.50144797,131.8961966,253.0005095,506.7600098,15.15178867
27/04/2021,4188.25,50.54613221,132.0722637,252.9231246,512.6199951,15.54442476
28/04/2021,4185.140137,50.98267107,131.3874818,247.6051687,505.2000122,15.33089423
29/04/2021,4206.140137,50.87195111,133.5005065,247.0056881,507.6000061,15.36631528
30/04/2021,4198.100098,51.109193,128.9125624,241.4750065,505,15.14131029
03/05/2021,4191.97998,51.27052553,129.1668855,245.0138694,512.6500244,15.0919179
04/05/2021,4179.040039,51.40654546,128.3353894,242.6643061,510.7799988,14.60523517
05/05/2021,4177.060059,51.86838826,126.3886931,240.8175453,504.9899902,14.67682596
06/05/2021,4169.140137,51.88735983,125.1072028,238.2938828,495.9899902,14.46354451
07/05/2021,4210.339844,51.83043264,128.2202308,243.8052426,504.6199951,14.77586286
10/05/2021,4228.290039,52.43144932,126.8091452,242.5675785,502,14.75490662
11/05/2021,4150.339844,51.02695386,121.0179482,236.456752,479.75,13.7947614
12/05/2021,4130.549805,50.25511376,120.9199403,234.1555588,486.8299866,13.97885736
13/05/2021,4074.98999,50.22031966,122.0762356,233.7977708,489.1300049,14.00305448
14/05/2021,4129.580078,51.15348791,123.7126549,237.4527125,487.8599854,13.85961971
17/05/2021,4169.919922,51.9411469,124.2712109,238.3905887,485.5899963,14.12603521
18/05/2021,4165.939941,51.91268455,124.0164294,238.1198469,488.3999939,14.23579576
19/05/2021,4098.450195,50.68848571,120.6847717,231.924468,481.6300049,13.53682617
20/05/2021,4121.970215,51.09021969,122.7131594,236.4309665,489.5499878,14.27121452
21/05/2021,4168.609863,51.5299148,125.2511074,239.9295169,503.1199951,15.13058235
24/05/2021,4170.160156,51.98543342,123.4775032,240.142753,501.0499878,15.17922616
25/05/2021,4205.939941,52.3871726,125.2511101,243.9999522,506,15.73151281
26/05/2021,4191.589844,52.08981721,124.4083804,243.6704312,502.3399963,15.69983812
27/05/2021,4201.939941,52.41880258,123.8988438,243.4184731,501.7999878,15.66541134
28/05/2021,4210.77002,52.87431289,123.0463189,243.2537112,504.3999939,15.46709468
01/06/2021,4216.52002,53.20645751,122.5661896,243.4766179,504.0100098,16.23441256
02/06/2021,4206.819824,52.38084088,121.7822776,240.472279,499.8200073,16.21669821
03/06/2021,4191.430176,52.79207042,122.1741938,237.6520701,495.1900024,16.66422171
04/06/2021,4206.049805,53.35829711,121.576472,240.1136682,492,17.07506963
07/06/2021,4229.339844,54.0637169,123.6342602,242.2651733,492.9200134,17.53281928
08/06/2021,4233.810059,53.60187041,124.0556167,247.2853332,497,17.48891342
09/06/2021,4232.990234,53.58921907,124.6533528,245.9770056,494.5,17.48144583
10/06/2021,4228.560059,53.80848117,124.4671848,246.442162,487.1700134,17.31601718
11/06/2021,4242.899902,54.03060817,123.9870534,250.028012,490,17.44526115
14/06/2021,4248.310059,54.7382808,125.2511219,249.940749,489.6799927,17.8709293
15/06/2021,4255.279785,55.72522175,127.3284967,251.7530241,501.230011,17.87991161
16/06/2021,4248.870117,55.92832276,127.7498586,251.3944774,495,17.7559071
17/06/2021,4220.370117,56.51540196,127.1913308,248.1672351,490.25,17.73968781
18/06/2021,4204.779785,56.56617876,128.083057,251.6173777,496.3999939,18.74720925
21/06/2021,4173.399902,56.11236777,127.6812631,251.8015344,501.6400146,18.39914281
22/06/2021,4224.609863,56.78196642,129.4745125,254.6119836,498.5400085,18.43532444
23/06/2021,4249.27002,56.80418861,131.0815551,257.781155,508.480011,18.9705197
24/06/2021,4256.970215,56.77244848,131.7478515,257.9458001,517.960022,19.19009047
25/06/2021,4274.450195,56.67407277,130.7777557,258.0137433,528.8400269,19.24274028
28/06/2021,4284.899902,56.64868575,130.7287516,257.9748701,528.1199951,19.32332899
29/06/2021,4293.209961,56.38528668,132.0907932,260.5721299,533.5499878,19.84356328
30/06/2021,4290.649902,56.02669502,133.4333119,262.336101,534.0599976,19.96007984
01/07/2021,4300.72998,56.45193769,133.8546672,261.2893513,525.7199707,20.08558528
02/07/2021,4326.600098,56.01082258,135.1285291,264.4002529,535.5,20.40021326
06/07/2021,4356.459961,56.57569582,137.2549343,269.4495188,533,20.69688407
07/07/2021,4351.009766,56.1885381,140.6551614,270.7772209,544.2399902,20.81265699
08/07/2021,4321.069824,55.3317156,138.7345345,268.3543361,530.9299927,19.81760882
09/07/2021,4329.379883,55.34757715,139.8810638,267.2108467,531,19.92340488
12/07/2021,4372.410156,55.78234227,143.2714949,270.544655,540.2999878,20.20036087
13/07/2021,4381.069824,57.15643339,141.1353538,268.9552321,535.7600098,20.36054317
14/07/2021,4380.109863,56.9215973,145.1235346,273.6362551,541.0100098,20.31787656
15/07/2021,4369.02002,56.40751212,146.2406154,273.2969989,553.9699707,19.77294887
16/07/2021,4367.430176,56.64233982,145.4762961,273.3648409,541.8099976,18.99322526
19/07/2021,4296.399902,56.38846692,140.8609425,270.3217889,526.0499878,17.88016264
20/07/2021,4265.109863,56.41384969,140.576798,269.4494496,526.0700073,18.69331518
21/07/2021,4331.129883,57.54676026,142.60516,270.2926089,526.1300049,18.84501872
22/07/2021,4361.27002,59.52062045,143.0069538,275.0802897,510.2099915,19.60352842
23/07/2021,4381.200195,59.05413735,144.584599,278.5013105,512.1599731,19.61749908
26/07/2021,4409.580078,59.37782747,145.2901204,280.0810105,514.3800049,19.27318105
27/07/2021,4416.379883,59.00336046,146.1230127,280.4976013,518.0800171,19.22726147
28/07/2021,4402.950195,58.95258684,141.8996416,280.0712824,521.8200073,19.28115838
29/07/2021,4403.589844,58.99066823,141.7820931,277.4061871,519.960022,19.48076602
30/07/2021,4395.120117,59.20011347,141.478307,276.3691729,512.6900024,19.37996897
02/08/2021,4406.859863,59.7554588,143.418497,277.5224199,519,19.66141576
03/08/2021,4392.740234,60.03789571,142.8795554,276.6114852,514.3900146,19.70133404
04/08/2021,4415.950195,59.70151617,144.3102037,277.3867578,513,19.95084693
05/08/2021,4408.859863,60.2949389,144.0260219,278.0264205,517.1300049,20.45985348
06/08/2021,4429.069824,60.08549835,143.6235749,279.6061003,524,20.48379848
09/08/2021,4437.77002,59.92047549,143.4763596,280.8078301,521.1500244,20.40595426
10/08/2021,4435.790039,59.907785,143.7118903,279.887097,520,20.28220112
11/08/2021,4442.180176,60.08232525,143.329163,278.3462247,517,20.00374755
12/08/2021,4446.080078,60.26956048,143.4665293,277.7840839,511.8599854,19.83108509
13/08/2021,4464.839844,60.35840888,146.1947437,280.5461427,512.6400146,19.86601562
16/08/2021,4461.649902,60.7074855,145.7727651,284.1416293,515.2399902,20.09556202
17/08/2021,4462.120117,60.84394378,147.4312923,283.3663864,515.4699707,19.6464422
18/08/2021,4440.939941,60.35524415,147.0093094,283.569027,520,19.46180655
19/08/2021,4382.439941,58.55273513,142.3281542,280.3160987,522.7399902,19.4558185
20/08/2021,4410.560059,59.83162667,144.6932781,291.026191,545.0900269,19.95184363
23/08/2021,4450.290039,60.06962617,145.5470471,294.453756,545.9799805,20.92992873
24/08/2021,4484.399902,60.72652412,146.6657952,296.172481,551.4799805,21.71039595
25/08/2021,4490.450195,60.58371479,147.0190838,295.4733711,550.1599731,21.69442519
26/08/2021,4493.75,60.70748905,145.5863044,292.2592796,546.1599731,22.15651788
27/08/2021,4474.100098,60.67893213,144.7325047,290.3173481,551.5999756,22.14054901
30/08/2021,4513.759766,61.6785546,146.2241696,292.3855802,557.25,22.78528439
31/08/2021,4529.75,61.77058449,149.816004,295.5899286,566.1199951,22.65454151
01/09/2021,4528.799805,62.38304926,149.9828384,294.0848233,569,22.44491935
02/09/2021,4534.47998,62.99550926,151.0034546,293.4342031,583.6799927,22.47785946
03/09/2021,4532.419922,62.8495451,150.8954972,292.2593871,585.7999878,22.28520416
07/09/2021,4535.379883,63.36998557,152.0829767,292.27875,594.6900024,22.79229579
08/09/2021,4518.089844,62.29420511,154.0555253,291.0844026,603.8400269,22.47286869
09/09/2021,4513.02002,62.96059522,152.5932663,292.0942923,606.4699707,22.272226
10/09/2021,4506.919922,63.20877736,152.112426,289.7639213,598.1599731,22.30816363
13/09/2021,4474.810059,62.57556657,147.8238284,288.9191202,598.5700073,22.64356579
14/09/2021,4479.330078,61.91687819,147.5490782,290.8708685,584.8900146,22.23529656
15/09/2021,4447.490234,62.23826678,145.7924015,294.4634631,578.1699829,22.26923162
16/09/2021,4477.089844,62.36872053,145.6746567,294.9489656,584.2999878,22.14346149
17/09/2021,4469.740234,62.00597205,146.0475506,295.3471657,587.8499756,22.26024463
20/09/2021,4402.950195,60.35446272,141.1210635,287.7345437,586.789978,21.10830337
21/09/2021,4374.450195,61.24226583,141.2486657,287.1131305,578.3099976,21.37882076
22/09/2021,4367.430176,61.6463895,141.7589763,288.1229361,579.6900024,21.32790841
23/09/2021,4406.75,62.18416388,143.91795,290.181422,590.789978,22.10052996
24/09/2021,4438.040039,62.02187594,142.9464466,289.5793927,592.5,22.03065544
27/09/2021,4442.120117,62.57238403,142.7599014,287.5500964,587.9500122,21.67129759
28/09/2021,4419.540039,61.67821199,140.5812985,281.3939511,589,21.17618501
29/09/2021,4362.410156,61.07361615,139.8158193,276.8302754,589.0100098,20.90267309
30/09/2021,4370.669922,62.08233106,140.9837014,277.4225675,608.0499878,20.73097878
01/10/2021,4317.160156,61.77049123,139.2564648,273.9367773,604.2399902,20.71300988
04/10/2021,4348.839844,61.56683552,139.1190678,279.0635505,613.3900146,20.46745412
05/10/2021,4309.870117,60.32264459,136.8913706,275.8107535,606.9400024,19.91443495
06/10/2021,4319.569824,61.72911192,136.871748,277.4905403,628.1799927,20.08413332
07/10/2021,4383.72998,62.36871833,140.3948639,286.6179308,642.2299805,21.05439971
08/10/2021,4406.509766,63.00513836,141.3467922,287.6277726,634.1699829,21.06338048
11/10/2021,4385.439941,62.55647633,139.6195418,284.4234658,633.2000122,20.53832464
12/10/2021,4368.310059,63.13878191,140.5617074,286.773249,633.0200195,20.79087118
13/10/2021,4358.009766,62.90331284,138.6087662,286.3557333,632.1799927,20.8807118
14/10/2021,4386.75,63.35834698,139.4625321,290.5309668,632.2299805,21.2500516
15/10/2021,4447.689941,64.09340713,141.0916345,293.5702025,638,21.77111931
18/10/2021,4463.720215,64.53889704,140.7775553,294.7645202,632.0999756,21.71022814
19/10/2021,4497.339844,64.91755941,144.2712795,299.4058822,636.9699707,22.23628633
20/10/2021,4524.419922,66.40358894,145.929805,300.2409101,625.5700073,22.26523435
21/10/2021,4532.240234,63.3010768,146.0377351,298.2601385,628.8900146,22.05760973
22/10/2021,4546.120117,63.43152186,146.9013688,301.3964054,651.8099976,22.78231495
25/10/2021,4553.689941,64.09976908,145.9101741,300.3865945,663.7399902,22.9320495
26/10/2021,4578.689941,64.37661365,146.5480316,301.9790669,673.7600098,23.94623827
27/10/2021,4580.220215,63.97567428,146.5775047,306.8339832,669,24.4303732
28/10/2021,4562.839844,64.34161376,147.028923,314.9223336,670.9500122,24.83365036
29/10/2021,4572.870117,65.75445252,144.4773551,314.7280631,673.0599976,24.95643418
01/11/2021,4610.620117,67.15137288,146.2143917,321.7483992,689.0599976,25.60327789
02/11/2021,4613.339844,66.90953412,145.8905551,320.7289233,683.1099854,25.7759707
03/11/2021,4630.649902,67.01137823,147.5883027,324.2147233,677.2700195,26.62245695
04/11/2021,4662.930176,67.25319648,148.75615,323.2340457,685.8900146,27.18046148
05/11/2021,4699.259766,67.91190587,149.2778854,328.6910494,663.9699707,30.13318911
08/11/2021,4701.47998,68.12828106,148.8061641,327.5162157,650.289978,30.0952571
09/11/2021,4707.25,67.50778489,147.6169662,327.3316794,653.7000122,32.22445139
10/11/2021,4670.259766,66.87136327,147.4400666,324.8653155,653.0100098,29.30367138
11/11/2021,4659.390137,66.23494755,146.3982927,321.6416187,650.2399902,30.41369077
12/11/2021,4655.240234,66.06312466,145.8773987,324.2342324,660.0100098,29.95650697
15/11/2021,4689.299805,66.53723938,147.784073,327.7492002,681.2399902,30.49753851
16/11/2021,4679.419922,66.68362375,147.3614298,325.9431262,678.2700195,29.70595162
17/11/2021,4701.5,67.69869301,148.4032185,329.7106812,690,30.36377457
18/11/2021,4700.720215,67.18639088,151.0665822,328.9713779,691.6099854,32.30930574
19/11/2021,4708.439941,66.50860345,154.9388492,333.3099165,692.3499756,32.18552672
22/11/2021,4712,66.33994154,158.8995387,335.2360545,676.0200195,33.45725077
23/11/2021,4678.47998,66.06311609,158.3491798,327.8721659,658.1799927,31.47878874
24/11/2021,4675.779785,65.63353072,157.9855223,327.1231203,658.0100098,31.40491987
26/11/2021,4664.629883,65.49670825,156.8258417,325.245638,675,32.54188487
29/11/2021,4628.75,65.76399947,156.6292654,325.8196087,663.2000122,32.30830377
30/11/2021,4640.25,66.10129212,157.2385959,326.1892252,668.2000122,33.10987331
01/12/2021,4602.819824,65.48079595,164.5997572,326.0044254,649.4799805,33.16384704
02/12/2021,4504.72998,63.82107229,156.0101124,321.3059468,617.0999756,31.16217404
03/12/2021,4589.490234,64.79744362,161.1992955,322.949934,622.75,31.94686941
06/12/2021,4548.370117,64.0380487,161.4646586,315.1288659,606.0100098,29.83038649
07/12/2021,4631.970215,64.2390482,166.1722836,322.6094862,619.8300171,30.90560447
08/12/2021,4690.859863,65.72913363,169.1698419,326.1795237,630,31.94587213
09/12/2021,4691,66.14073528,171.9020161,325.3040199,627.5800171,31.68131088
10/12/2021,4687.640137,65.79613724,172.1968785,325.8585375,616.7800293,31.09827855
13/12/2021,4710.299805,65.78655718,178.005211,331.4033172,612,30.19877497
14/12/2021,4642.990234,64.91228269,172.2361774,324.1464762,598.710022,27.65300826
15/12/2021,4636.459961,63.95507676,172.0986064,319.6619365,598.1799927,28.35284676
16/12/2021,4719.129883,65.06863885,176.1968874,326.5686202,597.0900269,31.10027914
17/12/2021,4652.5,64.67617332,167.0076558,312.1424384,591.6099854,27.93853536
20/12/2021,4587.899902,63.30736701,165.3860435,311.3350554,586.4299927,27.25966338
21/12/2021,4594.959961,63.84021125,168.6096144,314.4868493,597.539978,28.32688761
22/12/2021,4650.359863,64.53580467,170.0641982,319.3603868,603.3599854,28.8430311
23/12/2021,4703.959961,65.41007235,172.8258305,323.6892094,616.4000244,29.70559481
27/12/2021,4733.990234,65.82487548,174.0445195,326.3254391,615,29.61075327
28/12/2021,4795.490234,66.91289817,177.0617441,333.8060514,614.9500122,31.26001208
29/12/2021,4788.640137,67.09157018,176.2460076,332.0064695,610.710022,30.22273293
30/12/2021,4794.22998,67.0181941,176.3836006,332.5998237,612.9899902,29.77747383
31/12/2021,4775.209961,66.6863387,175.0273277,329.2923558,610.0100098,29.62473118
03/01/2022,4778.140137,67.2830128,174.7718202,326.2184336,605.6099854,29.76549414
04/01/2022,4804.509766,63.84978601,179.489254,325.7126477,599.9099731,30.22672802
05/01/2022,4787.990234,63.17974473,176.5211815,316.9868878,592,28.90093459
06/01/2022,4693.390137,62.0821189,169.7300274,304.622936,554.3400269,27.59410356
07/01/2022,4697.660156,61.99916664,169.9167408,305.5956684,549.460022,28.09427596
10/01/2022,4655.339844,61.21105684,166.1722435,301.0625632,538.4899902,26.53686514
11/01/2022,4669.140137,60.45165361,169.3565769,304.846608,536.9899902,27.27763185
12/01/2022,4728.589844,61.72157019,173.0912178,310.9654175,544.2700195,28.02039681
13/01/2022,4733.560059,61.69285689,172.757017,311.7436894,537.0599976,28.33187978
14/01/2022,4637.990234,59.24236648,168.3934142,295.9652122,517.5999756,26.25633027
18/01/2022,4632.240234,58.54040457,168.5604514,295.7902212,520.0800171,26.21639867
19/01/2022,4588.029785,58.77651887,167.0764782,297.9497023,515,26.03569993
20/01/2022,4547.350098,57.93735727,164.1083862,300.6540759,517.75,25.26198858
21/01/2022,4471.379883,57.12372019,161.5924326,294.4477995,400.4299927,23.46797032
24/01/2022,4356.319824,55.64003138,157.2681159,284.2433408,383.9100037,22.29292315
25/01/2022,4366.640137,55.26990556,156.2459813,283.5818296,379.1400146,22.5085635
26/01/2022,4408.430176,56.32922128,160.6882161,299.6033977,378.269989,23.20141141
27/01/2022,4380.580078,55.76765759,159.6562905,294.4185725,382.0599976,23.5288682
28/01/2022,4336.189941,54.97955176,162.8602436,292.0547767,386.7600098,21.97545198
31/01/2022,4431.790039,55.94634471,167.2337325,300.5372717,401.9700012,23.14351096
01/02/2022,4519.569824,57.3598355,171.0175205,301.957604,432.9599915,25.06231559
02/02/2022,4566.390137,57.68209846,171.7447886,301.1988635,448.25,25.751172
03/02/2022,4535.410156,57.50341207,171.4793893,301.0626133,421.4400024,24.41739479
04/02/2022,4482.790039,56.71211845,168.9425345,292.0353001,407.3099976,23.93219958
07/02/2022,4505.75,57.64381419,170.1036836,297.8330183,410.1700134,24.33153137
08/02/2022,4480.02002,56.72169273,168.9917216,293.0469792,398.1799927,24.31855211
09/02/2022,4547,57.46193775,173.2428488,301.4322704,408.6499939,25.57945596
10/02/2022,4553.240234,56.31327558,171.3633138,295.7609809,402.1000061,25.95183972
11/02/2022,4506.27002,56.53662573,169.5821375,294.9341427,405.3299866,25.87297412
14/02/2022,4412.609863,55.08483485,164.7012623,285.7706149,387.5899963,23.89426019
15/02/2022,4429.279785,55.8314678,168.2438486,291.8407421,403.7900085,24.90757702
16/02/2022,4455.75,55.66874798,169.1098705,290.8455746,401.5299988,26.21539951
17/02/2022,4456.060059,55.47730659,168.3029068,288.8862807,394.2399902,25.58744715
18/02/2022,4384.569824,54.82319759,167.1121923,285.6597307,392.5299988,24.62704255
22/02/2022,4332.740234,53.77025673,162.3493855,277.8126442,388.9500122,22.99675374
23/02/2022,4324.930176,54.2967242,162.9004202,282.8620839,382.7200012,23.76248023
24/02/2022,4155.77002,51.46974057,150.1470804,265.6376972,355.0899963,20.98010489
25/02/2022,4298.379883,54.51689123,161.2275306,287.6969969,386.6099854,23.68161496
28/02/2022,4354.169922,54.44031224,160.4599711,286.8879726,387.3299866,23.95216393
01/03/2022,4363.140137,54.55837203,162.0738147,288.9252869,391.6000061,24.25067229
02/03/2022,4322.560059,54.6796177,161.7688077,287.9114181,388.9299927,23.72059547
03/03/2022,4401.310059,55.29224054,165.783741,295.2515955,386,24.22584118
04/03/2022,4342.120117,54.71472131,161.8671662,286.8684449,368,23.34914958
07/03/2022,4327.009766,54.6636599,160.7551936,281.2537371,360.4100037,22.78299589
08/03/2022,4202.660156,53.36822427,156.2875964,270.7942691,349.7999878,21.27724678
09/03/2022,4223.100098,53.7351681,158.9051686,276.2920949,357.6900024,22.35363376
10/03/2022,4252.549805,53.25155376,157.6455755,275.882622,356.2000122,22.49741981
11/03/2022,4279.5,53.79571275,156.3958765,280.697997,361.1900024,22.98769118
14/03/2022,4202.75,53.1651194,149.0351207,273.2702083,338.7200012,21.83640639
15/03/2022,4188.819824,53.73809498,148.493888,273.2799761,335.1000061,21.48593293
16/03/2022,4288.140137,54.66638758,154.5458408,281.8190075,348.2000122,23.4649777
17/03/2022,4345.109863,55.4730323,156.0809539,285.8937031,359.7000122,24.08405448
18/03/2022,4407.339844,56.54215611,157.9506242,287.921185,372,24.76203997
21/03/2022,4462.399902,57.37120631,160.9028034,291.3524508,378.019989,26.46749756
22/03/2022,4469.100098,56.9774969,162.8709242,292.2394806,371.1400146,26.68716694
23/03/2022,4493.100098,56.70540934,165.311414,292.9315825,379.769989,26.08706394
24/03/2022,4469.97998,55.91155712,168.3324189,291.5961228,379.7600098,26.12700323
25/03/2022,4522.910156,56.11642797,171.1074795,297.5325968,377.0700073,27.8444451
28/03/2022,4541.089844,56.02679235,169.4247177,296.655211,375.230011,27.71463353
29/03/2022,4602.859863,57.21436787,173.8726669,305.9936688,384.3900146,28.65223413
30/03/2022,4624.200195,57.92497615,175.7030017,305.8474309,389.5499878,28.26182034
31/03/2022,4599.02002,58.44994437,175.0043295,305.9838445,383.5899963,27.74059766
01/04/2022,4540.319824,57.56006604,171.2550445,301.5681254,376.7999878,27.33420172
04/04/2022,4547.970215,58.33150502,171.7864545,302.2700083,373.5499878,26.68816909
05/04/2022,4572.450195,58.23227443,174.6697426,305.3697818,389.2999878,27.21338326
06/04/2022,4494.169922,57.74573126,169.6116815,297.4935921,374.1499939,24.89684345
07/04/2022,4474.649902,58.52996985,168.4308179,289.1786849,365,24.40457717
08/04/2022,4494.149902,58.87887909,169.0409236,292.8632968,361.9599915,23.88135818
11/04/2022,4462.640137,58.37951877,166.0198951,284.4314837,350,22.1808928
12/04/2022,4437.589844,58.60999591,165.3408783,281.9457617,355.9100037,22.50341391
13/04/2022,4394.299805,57.7713365,164.720938,275.5999723,343.9200134,21.69561984
14/04/2022,4449.120117,58.16505197,167.8994488,280.8247753,350.9500122,22.47145968
18/04/2022,4385.629883,56.82704656,161.3063007,271.8762949,340,21.16840467
19/04/2022,4390.629883,56.91027397,162.3887336,272.3345332,333.2200012,21.68763061
20/04/2022,4472.259766,57.4576342,166.0690638,282.1017103,245.1999969,22.48344688
21/04/2022,4489.169922,55.41221214,166.2167206,281.3024038,220,21.67664654
22/04/2022,4385.830078,54.15742258,163.8058009,274.5764576,220.1799927,20.27274189
25/04/2022,4255.339844,53.13951025,158.5509061,266.3980363,213.8099976,19.17338542
26/04/2022,4278.140137,53.32837065,159.6629164,270.5018333,208.8000031,19.68861655
27/04/2022,4186.52002,51.64145667,153.4239913,274.9858557,194.0099945,18.570282
28/04/2022,4222.580078,51.4109796,156.7107608,277.9979262,191.5599976,18.93873362
29/04/2022,4253.75,51.76949717,159.2594537,281.3316225,198.6799927,19.37308888
02/05/2022,4130.609863,50.33545328,154.2112461,270.7065792,191.7100067,18.51336879
03/05/2022,4159.779785,49.98654089,155.6282779,276.7989669,198.2899933,19.37108771
04/05/2022,4181.180176,50.51149712,157.124048,275.4634656,197.6499939,19.8933089
05/05/2022,4270.430176,50.84441457,161.2374048,278.3390832,200.4499969,19.83739418
06/05/2022,4128.169922,49.26953019,153.7479522,267.8796967,186.75,18.70807712
09/05/2022,4081.27002,48.20360007,152.6835911,263.2494978,177.6600037,18.00712599
10/05/2022,4035.179932,47.56019739,153.2650644,264.8383564,176.0099945,17.66263494
11/05/2022,3990.080078,46.42705223,151.2743755,258.979943,176.0899963,17.32114946
12/05/2022,3903.949951,45.64601225,140.6999427,251.1914158,163.9600067,16.19482539
13/05/2022,3963.899902,46.50067253,142.4935391,250.8600571,177.1600037,16.76298189
16/05/2022,4013.02002,47.15047725,143.4396437,253.4042083,193.3000031,17.48290356
17/05/2022,4052,47.57940466,146.7016006,259.3990703,189.1699982,18.04706474
18/05/2022,4051.97998,47.3297272,144.7207655,256.9646607,186.7200012,17.67861106
19/05/2022,3899,45.10185038,137.851836,248.0734408,178.0500031,16.91175675
20/05/2022,3927.76001,46.17737936,137.0732981,251.3368168,185.8699951,17.30617243
23/05/2022,3919.419922,47.19849419,135.7921475,249.6269576,186.1499939,16.2497437
24/05/2022,3942.939941,46.87198216,138.7683319,251.9719051,182,16.48539512
25/05/2022,3929.590088,46.80477121,136.4228814,252.216174,180.2799988,15.99612829
26/05/2022,3984.600098,47.4417575,135.397948,256.2513624,186.4900055,16.01210224
27/05/2022,4077.429932,48.82138759,143.2819289,262.3189185,193.1900024,18.15889806
31/05/2022,4151.089844,49.38796769,146.9086065,266.2759614,196.1799927,18.95171811
01/06/2022,4149.779785,49.75607198,147.7265356,268.8846289,198.6999969,18.69609902
02/06/2022,4095.409912,48.85019264,145.6865658,258.3813894,192.0200043,18.26474128
03/06/2022,4137.569824,49.3271404,144.7700449,264.1069008,200.1399994,19.05356245
06/06/2022,4134.720215,49.6888472,144.8981521,265.8167112,202.0899963,19.11047976
07/06/2022,4096.470215,48.9302254,142.2570192,260.5211332,194.8699951,18.44447458
08/06/2022,4147.120117,49.35594761,146.4256876,265.4747453,197.9499969,18.77495334
09/06/2022,4101.649902,49.24382727,144.9474488,261.6349374,200.6499939,18.45736047
10/06/2022,3974.389893,48.62362267,138.2460294,254.6001619,182.6399994,17.5774903
13/06/2022,3838.149902,47.16146904,130.9434705,239.4851651,177.0700073,15.97953077
14/06/2022,3763.52002,47.28680578,131.1997285,238.2638776,169.75,15.71087726
15/06/2022,3764.050049,47.02329071,132.342869,242.6117635,169.2599945,16.07441087
16/06/2022,3728.179932,47.53745827,130.1649251,240.3352057,174,15.83971079
17/06/2022,3665.899902,47.69491846,128.1840644,239.0845884,173.6300049,15.62798327
21/06/2022,3715.310059,48.20264852,131.4855049,244.5169785,177.6000061,16.45392614
22/06/2022,3733.889893,48.65254524,132.8356344,246.1095413,170.75,16.20524192
23/06/2022,3774.709961,49.72264871,134.8362095,249.7051528,180.5,16.49786529
24/06/2022,3821.75,51.13337545,137.8715575,255.8019435,183.5,16.47889298
27/06/2022,3920.76001,51.35511308,140.6309628,262.0550379,191.7700043,17.28985186
28/06/2022,3913,50.75096364,140.0692048,257.9221734,189.1999969,16.8783804
29/06/2022,3825.090088,49.66480558,135.4669476,251.6787949,179.5500031,15.79377191
30/06/2022,3785.98999,48.70074729,135.2599851,251.1511556,177.0700073,15.34135061
01/07/2022,3781,48.9449797,134.0675072,250.5063399,176.4900055,14.8799426
05/07/2022,3792.610107,49.81261797,135.7724358,250.2816055,176.2799988,14.15686644
06/07/2022,3831.97998,50.84094478,139.3005347,257.6974433,185.1999969,14.99080081
07/07/2022,3858.850098,50.29786456,141.2123827,259.0359333,184.2700043,15.43622803
08/07/2022,3888.26001,50.27858406,143.1538149,258.7135662,186.0200043,15.41026329
11/07/2022,3880.939941,50.14039139,143.5578584,259.5537954,184.7299957,15.5061401
12/07/2022,3851.949951,50.70277154,143.6465764,259.7785652,177.3300018,15.24846985
13/07/2022,3779.669922,48.9642523,140.9167416,244.4486075,170.5,14.57133668
14/07/2022,3763.98999,48.94818609,141.9909586,244.8199122,175.5599976,15.0886737
15/07/2022,3818,49.58446055,147.6083158,249.851714,175.5800018,15.63897052
18/07/2022,3883.790039,50.69634088,148.5543772,253.7892054,192.5,16.28114932
19/07/2022,3860.72998,50.28179216,145.775249,251.6690015,193.0200043,16.46491304
20/07/2022,3935.320068,52.2291777,148.9288549,253.9357652,208.1699982,16.92532119
21/07/2022,3955.469971,54.50113224,152.2598526,253.8283504,214.3000031,17.86211905
22/07/2022,3998.429932,55.93757086,153.1369276,259.1531638,222.3800049,17.87011353
25/07/2022,3965.719971,55.51017211,151.7769433,255.0105509,221.3099976,16.99722548
26/07/2022,3953.219971,54.91246229,150.0523202,253.8966629,216.6600037,16.86739587
27/07/2022,3951.429932,55.90864722,150.3677275,255.1668962,216.4799957,17.01021446
28/07/2022,4026.129883,56.04683254,154.703897,263.5596961,224.6000061,17.95200736
29/07/2022,4087.330078,57.5764546,158.902142,271.32733,223.2899933,17.79021215
01/08/2022,4112.379883,57.61180781,158.6754473,271.4444848,223.1000061,18.15874044
02/08/2022,4104.209961,57.25511305,157.7786632,269.6663419,222.7599945,18.09881774
03/08/2022,4107.959961,57.54753802,158.5079448,270.408896,224.7899933,18.16074079
04/08/2022,4154.850098,58.07775763,163.6029809,275.3331952,227.6799927,18.82488725
05/08/2022,4115.870117,58.32842632,161.0669937,272.7439702,225.3000031,18.78593835
08/08/2022,4155.930176,58.51480575,164.1854739,277.5315608,227.4900055,17.47961266
09/08/2022,4133.109863,58.61121394,161.8663552,273.2227847,231.6199951,17.22993215
10/08/2022,4181.02002,59.53991419,165.478293,281.5570507,236.9900055,17.675359
11/08/2022,4227.399902,60.17619191,167.8270724,284.1755359,244.6799927,18.1078057
12/08/2022,4225.02002,60.52967694,167.5901793,281.8599616,244.8099976,18.13677059
15/08/2022,4269.370117,60.97314006,169.2678992,284.3220933,248.1100006,18.67707635
