Date,SPX,AAPL,MSFT,NFLX,NVDA
14/07/2021,4380.109863,145.1235498,273.6361941,541.0100098,20.31787461
15/07/2021,4369.02002,146.2406307,273.2969683,553.9699707,19.7729429
16/07/2021,4367.430176,145.4762806,273.3648716,541.8099976,18.99322926
19/07/2021,4296.399902,140.8609579,270.3216967,526.0499878,17.88015719
20/07/2021,4265.109863,140.5767681,269.4495408,526.0700073,18.69331902
21/07/2021,4331.129883,142.6051447,270.2926391,526.1300049,18.84501872
22/07/2021,4361.27002,143.0069083,275.0802292,510.2099915,19.60352651
23/07/2021,4381.200195,144.584599,278.5012802,512.1599731,19.61750292
26/07/2021,4409.580078,145.2901052,280.0809494,514.3800049,19.27317532
27/07/2021,4416.379883,146.1230282,280.4977246,518.0800171,19.22726721
28/07/2021,4402.950195,141.8996416,280.0711899,521.8200073,19.28116215
29/07/2021,4403.589844,141.7820931,277.4060957,519.960022,19.48076981
30/07/2021,4395.120117,141.4782768,276.3691729,512.6900024,19.37996708
02/08/2021,4406.859863,143.418497,277.5224506,519,19.66141195
03/08/2021,4392.740234,142.8795705,276.6114549,514.3900146,19.70133784
04/08/2021,4415.950195,144.3102343,277.3867273,513,19.95084693
05/08/2021,4408.859863,144.0260372,278.0264507,517.1300049,20.45984969
06/08/2021,4429.069824,143.6235749,279.6061307,524,20.48379848
09/08/2021,4437.77002,143.4763596,280.8077994,521.1500244,20.40595234
10/08/2021,4435.790039,143.7119057,279.887097,520,20.28219918
11/08/2021,4442.180176,143.329163,278.3462247,517,20.00374367
12/08/2021,4446.080078,143.4665443,277.7841141,511.8599854,19.83108509
13/08/2021,4464.839844,146.1947742,280.5461729,512.6400146,19.8660175
16/08/2021,4461.649902,145.7727651,284.1415989,515.2399902,20.09556587
17/08/2021,4462.120117,147.4312618,283.3663864,515.4699707,19.64644606
18/08/2021,4440.939941,147.0092938,283.5689351,520,19.4618085
19/08/2021,4382.439941,142.3281693,280.3161581,522.7399902,19.4558185
20/08/2021,4410.560059,144.6932477,291.0262511,545.0900269,19.95184363
23/08/2021,4450.290039,145.5470623,294.4537864,545.9799805,20.92992509
24/08/2021,4484.399902,146.6658104,296.1725117,551.4799805,21.71039595
25/08/2021,4490.450195,147.0190992,295.4733096,550.1599731,21.69442892
26/08/2021,4493.75,145.5862738,292.2593718,546.1599731,22.1565198
27/08/2021,4474.100098,144.7325047,290.3173786,551.5999756,22.14055275
30/08/2021,4513.759766,146.2241844,292.3855802,557.25,22.78528439
31/08/2021,4529.75,149.816004,295.589867,566.1199951,22.65454151
01/09/2021,4528.799805,149.9828384,294.0848539,569,22.44491553
02/09/2021,4534.47998,151.0034546,293.4342644,583.6799927,22.47785562
03/09/2021,4532.419922,150.8955276,292.2593565,585.7999878,22.28520603
07/09/2021,4535.379883,152.0829918,292.2787806,594.6900024,22.79229579
08/09/2021,4518.089844,154.0555253,291.084433,603.8400269,22.47286869
09/09/2021,4513.02002,152.5932509,292.0942923,606.4699707,22.27222792
10/09/2021,4506.919922,152.112426,289.7639829,598.1599731,22.30816363
13/09/2021,4474.810059,147.8238284,288.9191202,598.5700073,22.64356189
14/09/2021,4479.330078,147.5490472,290.8708381,584.8900146,22.23529083
15/09/2021,4447.490234,145.7923711,294.4635239,578.1699829,22.26923162
16/09/2021,4477.089844,145.6746263,294.9490263,584.2999878,22.14345578
17/09/2021,4469.740234,146.0475351,295.3471657,587.8499756,22.26024657
20/09/2021,4402.950195,141.1210942,287.7345744,586.789978,21.10830719
21/09/2021,4374.450195,141.2486197,287.1130387,578.3099976,21.37882269
22/09/2021,4367.430176,141.758946,288.1229361,579.6900024,21.32791399
23/09/2021,4406.75,143.9179958,290.181422,590.789978,22.10053372
24/09/2021,4438.040039,142.9464012,289.5794839,592.5,22.03065354
27/09/2021,4442.120117,142.7599472,287.5499735,587.9500122,21.6712995
28/09/2021,4419.540039,140.5812985,281.3939511,589,21.1761811
29/09/2021,4362.410156,139.8158497,276.830306,589.0100098,20.90267503
30/09/2021,4370.669922,140.9837014,277.4225366,608.0499878,20.73097878
01/10/2021,4317.160156,139.2564345,273.9367475,604.2399902,20.71301179
04/10/2021,4348.839844,139.1190367,279.0635505,613.3900146,20.46744818
05/10/2021,4309.870117,136.8913706,275.8107535,606.9400024,19.91443681
06/10/2021,4319.569824,136.871733,277.4905403,628.1799927,20.08413332
07/10/2021,4383.72998,140.3948487,286.6178391,642.2299805,21.05440352
08/10/2021,4406.509766,141.3467768,287.6276806,634.1699829,21.06338628
11/10/2021,4385.439941,139.6195722,284.4234658,633.2000122,20.53832464
12/10/2021,4368.310059,140.561692,286.7732798,633.0200195,20.79087118
13/10/2021,4358.009766,138.6087662,286.3557333,632.1799927,20.8807137
14/10/2021,4386.75,139.4625623,290.530997,632.2299805,21.25004973
15/10/2021,4447.689941,141.0916497,293.5702328,638,21.77111741
18/10/2021,4463.720215,140.7776001,294.7645805,632.0999756,21.71023188
19/10/2021,4497.339844,144.2712946,299.4059432,636.9699707,22.23629014
20/10/2021,4524.419922,145.9297898,300.2409715,625.5700073,22.26524205
21/10/2021,4532.240234,146.0377199,298.2601385,628.8900146,22.05760601
22/10/2021,4546.120117,146.9013227,301.3964667,651.8099976,22.78231687
25/10/2021,4553.689941,145.9101741,300.3865026,663.7399902,22.9320495
26/10/2021,4578.689941,146.5480468,301.9789444,673.7600098,23.94623457
27/10/2021,4580.220215,146.5774894,306.8340429,669,24.43037129
28/10/2021,4562.839844,147.028908,314.9223641,670.9500122,24.83364846
29/10/2021,4572.870117,144.4773401,314.7281824,673.0599976,24.95643231
01/11/2021,4610.620117,146.2143612,321.7483992,689.0599976,25.603276
02/11/2021,4613.339844,145.8905551,320.7289233,683.1099854,25.7759651
03/11/2021,4630.649902,147.5883027,324.2147844,677.2700195,26.62245886
04/11/2021,4662.930176,148.7561347,323.2340759,685.8900146,27.18046323
05/11/2021,4699.259766,149.2778854,328.6911416,663.9699707,30.13318911
08/11/2021,4701.47998,148.8061487,327.5161546,650.289978,30.09525897
09/11/2021,4707.25,147.616951,327.3316182,653.7000122,32.22445741
10/11/2021,4670.259766,147.4400511,324.8653464,653.0100098,29.30366948
11/11/2021,4659.390137,146.3982927,321.6415883,650.2399902,30.41368694
12/11/2021,4655.240234,145.8774138,324.2341416,660.0100098,29.95650321
15/11/2021,4689.299805,147.7840577,327.7492002,681.2399902,30.49753851
16/11/2021,4679.419922,147.3614601,325.9431262,678.2700195,29.70595162
17/11/2021,4701.5,148.4032335,329.7107117,690,30.36377655
18/11/2021,4700.720215,151.0666119,328.9713477,691.6099854,32.30930184
19/11/2021,4708.439941,154.9388492,333.3099165,692.3499756,32.18552672
22/11/2021,4712,158.8995234,335.2359617,676.0200195,33.45725077
23/11/2021,4678.47998,158.3491646,327.872105,658.1799927,31.47878684
24/11/2021,4675.779785,157.9855071,327.1231203,658.0100098,31.40492721
26/11/2021,4664.629883,156.8258106,325.2457309,675,32.54188487
29/11/2021,4628.75,156.6292654,325.819548,663.2000122,32.30831117
30/11/2021,4640.25,157.2385959,326.1892562,668.2000122,33.10988493
01/12/2021,4602.819824,164.5997727,326.0044874,649.4799805,33.16384704
02/12/2021,4504.72998,156.0101124,321.3059468,617.0999756,31.16217034
03/12/2021,4589.490234,161.1992955,322.949934,622.75,31.94686742
06/12/2021,4548.370117,161.4646586,315.1288356,606.0100098,29.83039029
07/12/2021,4631.970215,166.1722987,322.6095164,619.8300171,30.90560083
08/12/2021,4690.859863,169.1698119,326.1795848,630,31.94587021
09/12/2021,4691,171.9020008,325.3040506,627.5800171,31.68130691
10/12/2021,4687.640137,172.1968785,325.8585076,616.7800293,31.09827855
13/12/2021,4710.299805,178.005211,331.4032865,612,30.19877702
14/12/2021,4642.990234,172.2361774,324.1464452,598.710022,27.65300826
15/12/2021,4636.459961,172.0985617,319.6619664,598.1799927,28.35284498
16/12/2021,4719.129883,176.1968397,326.5686202,597.0900269,31.10027705
17/12/2021,4652.5,167.0076558,312.1424687,591.6099854,27.93853536
20/12/2021,4587.899902,165.3860133,311.3350249,586.4299927,27.25966526
21/12/2021,4594.959961,168.6096446,314.4868192,597.539978,28.32688761
22/12/2021,4650.359863,170.0641531,319.3603567,603.3599854,28.8430311
23/12/2021,4703.959961,172.8258305,323.6892094,616.4000244,29.70559864
27/12/2021,4733.990234,174.0445495,326.3254989,615,29.61075509
28/12/2021,4795.490234,177.0617288,333.8060514,614.9500122,31.26001011
29/12/2021,4788.640137,176.2460076,332.0064086,610.710022,30.22273486
30/12/2021,4794.22998,176.3836006,332.599793,612.9899902,29.77747575
31/12/2021,4775.209961,175.0273277,329.2923558,610.0100098,29.62472733
03/01/2022,4778.140137,174.7718053,326.2184336,605.6099854,29.76549602
04/01/2022,4804.509766,179.4892385,325.7125856,599.9099731,30.22672802
05/01/2022,4787.990234,176.5211971,316.9868564,592,28.90093258
06/01/2022,4693.390137,169.7300121,304.6229056,554.3400269,27.59410543
07/01/2022,4697.660156,169.9167255,305.5957295,549.460022,28.09427793
10/01/2022,4655.339844,166.1722734,301.0626233,538.4899902,26.53686329
11/01/2022,4669.140137,169.3565468,304.8466991,536.9899902,27.27763373
12/01/2022,4728.589844,173.0911872,310.9653868,544.2700195,28.0203949
13/01/2022,4733.560059,172.7570482,311.7436252,537.0599976,28.33187978
14/01/2022,4637.990234,168.3934142,295.9653019,517.5999756,26.25633213
18/01/2022,4632.240234,168.5604823,295.7901905,520.0800171,26.21639673
19/01/2022,4588.029785,167.0764782,297.9497947,515,26.03569993
20/01/2022,4547.350098,164.1083862,300.6540446,517.75,25.26198658
21/01/2022,4471.379883,161.5924326,294.4477683,400.4299927,23.4679684
24/01/2022,4356.319824,157.2681008,284.2434311,383.9100037,22.29292497
25/01/2022,4366.640137,156.2459662,283.5819529,379.1400146,22.50856157
26/01/2022,4408.430176,160.6882318,299.6034294,378.269989,23.20141141
27/01/2022,4380.580078,159.6562905,294.4186033,382.0599976,23.5288682
28/01/2022,4336.189941,162.8602288,292.054747,386.7600098,21.97545198
31/01/2022,4431.790039,167.2337028,300.5373323,401.9700012,23.14350916
01/02/2022,4519.569824,171.0175205,301.9575426,432.9599915,25.06231753
02/02/2022,4566.390137,171.7447886,301.1988333,448.25,25.75117005
03/02/2022,4535.410156,171.4794047,301.0625506,421.4400024,24.41738895
04/02/2022,4482.790039,168.9425193,292.0353001,407.3099976,23.93219958
07/02/2022,4505.75,170.1037297,297.8330183,410.1700134,24.33153513
08/02/2022,4480.02002,168.9917515,293.0469792,398.1799927,24.31855581
09/02/2022,4547,173.2428336,301.4322704,408.6499939,25.57945596
10/02/2022,4553.240234,171.3633138,295.7610115,402.1000061,25.95183588
11/02/2022,4506.27002,169.5821687,294.934174,405.3299866,25.87297
14/02/2022,4412.609863,164.7012321,285.7706149,387.5899963,23.89425831
15/02/2022,4429.279785,168.2438486,291.8407421,403.7900085,24.90757523
16/02/2022,4455.75,169.1098553,290.8455442,401.5299988,26.2154014
17/02/2022,4456.060059,168.3028759,288.8862496,394.2399902,25.58744316
18/02/2022,4384.569824,167.1122078,285.6597307,392.5299988,24.62703857
22/02/2022,4332.740234,162.3493702,277.8127651,388.9500122,22.99675187
23/02/2022,4324.930176,162.900436,282.8621155,382.7200012,23.76248226
24/02/2022,4155.77002,150.1470804,265.6376972,355.0899963,20.98010658
25/02/2022,4298.379883,161.2275154,287.6969969,386.6099854,23.68161121
28/02/2022,4354.169922,160.4599561,286.8879425,387.3299866,23.9521658
01/03/2022,4363.140137,162.0738147,288.9252563,391.6000061,24.25067229
02/03/2022,4322.560059,161.7687625,287.9114481,388.9299927,23.7205936
03/03/2022,4401.310059,165.783741,295.2515955,386,24.22584118
04/03/2022,4342.120117,161.867197,286.8684449,368,23.34915347
07/03/2022,4327.009766,160.7551936,281.253674,360.4100037,22.78299589
08/03/2022,4202.660156,156.287581,270.7943305,349.7999878,21.27724489
09/03/2022,4223.100098,158.9051534,276.2920649,357.6900024,22.35363932
10/03/2022,4252.549805,157.6455909,275.8826523,356.2000122,22.49741792
11/03/2022,4279.5,156.3958295,280.6980284,361.1900024,22.98769118
14/03/2022,4202.75,149.0351053,273.2702083,338.7200012,21.83640834
15/03/2022,4188.819824,148.4938731,273.2800058,335.1000061,21.48592936
16/03/2022,4288.140137,154.5458258,281.8190675,348.2000122,23.46497953
17/03/2022,4345.109863,156.0809388,285.8936728,359.7000122,24.08405634
18/03/2022,4407.339844,157.9506242,287.921155,372,24.76204355
21/03/2022,4462.399902,160.9027883,291.3524508,378.019989,26.46749945
22/03/2022,4469.100098,162.8709092,292.2395107,371.1400146,26.68716502
23/03/2022,4493.100098,165.3113839,292.9316131,379.769989,26.087062
24/03/2022,4469.97998,168.3324339,291.5961228,379.7600098,26.12700323
25/03/2022,4522.910156,171.1074643,297.5325355,377.0700073,27.8444451
28/03/2022,4541.089844,169.4247177,296.6552409,375.230011,27.71463728
29/03/2022,4602.859863,173.8726519,305.993608,384.3900146,28.65223795
30/03/2022,4624.200195,175.703017,305.8474309,389.5499878,28.26182229
31/03/2022,4599.02002,175.004345,305.9839066,383.5899963,27.74059378
01/04/2022,4540.319824,171.2550445,301.5681864,376.7999878,27.33420367
04/04/2022,4547.970215,171.7864695,302.2699782,373.5499878,26.68816723
05/04/2022,4572.450195,174.669758,305.3697818,389.2999878,27.21338928
06/04/2022,4494.169922,169.6116968,297.493561,374.1499939,24.89683955
07/04/2022,4474.649902,168.4308331,289.1786849,365,24.40457717
08/04/2022,4494.149902,169.0409544,292.8632968,361.9599915,23.88135818
11/04/2022,4462.640137,166.0198795,284.4315149,350,22.18089473
12/04/2022,4437.589844,165.3408936,281.9457617,355.9100037,22.50341591
13/04/2022,4394.299805,164.720938,275.6000323,343.9200134,21.6956217
14/04/2022,4449.120117,167.8994331,280.8247753,350.9500122,22.47145968
18/04/2022,4385.629883,161.3063007,271.8762949,340,21.16840839
19/04/2022,4390.629883,162.3887186,272.3344735,333.2200012,21.68763061
20/04/2022,4472.259766,166.0690638,282.1017411,245.1999969,22.48344688
21/04/2022,4489.169922,166.2166896,281.3024038,220,21.67664449
22/04/2022,4385.830078,163.8057695,274.5763949,220.1799927,20.27274387
25/04/2022,4255.339844,158.5509212,266.3980363,213.8099976,19.17338542
26/04/2022,4278.140137,159.6629007,270.5018646,208.8000031,19.68861455
27/04/2022,4186.52002,153.4239913,274.9858861,194.0099945,18.570282
28/04/2022,4222.580078,156.7107311,277.9979262,191.5599976,18.93873362
29/04/2022,4253.75,159.2594381,281.3316225,198.6799927,19.37308489
02/05/2022,4130.609863,154.211231,270.7065196,191.7100067,18.51336698
03/05/2022,4159.779785,155.6282477,276.7989361,198.2899933,19.3710896
04/05/2022,4181.180176,157.1240626,275.4634656,197.6499939,19.8933089
05/05/2022,4270.430176,161.2374048,278.3391146,200.4499969,19.83739418
06/05/2022,4128.169922,153.7479673,267.8796662,186.75,18.70807903
09/05/2022,4081.27002,152.6835755,263.2494978,177.6600037,18.00712194
10/05/2022,4035.179932,153.2650797,264.8384179,176.0099945,17.66263494
11/05/2022,3990.080078,151.2743755,258.9799585,176.0899963,17.32114548
12/05/2022,3903.949951,140.6999274,251.1914312,163.9600067,16.19483113
13/05/2022,3963.899902,142.4935391,250.859997,177.1600037,16.76298551
16/05/2022,4013.02002,143.4396437,253.404178,193.3000031,17.48290937
17/05/2022,4052,146.7016158,259.3990703,189.1699982,18.04706284
18/05/2022,4051.97998,144.7207814,256.9646291,186.7200012,17.67861704
19/05/2022,3899,137.851836,248.0734561,178.0500031,16.91175675
20/05/2022,3927.76001,137.0732827,251.3368168,185.8699951,17.30617243
23/05/2022,3919.419922,135.7921475,249.6269576,186.1499939,16.24974554
24/05/2022,3942.939941,138.7683319,251.9719354,182,16.48539902
25/05/2022,3929.590088,136.4228814,252.216114,180.2799988,15.99612469
26/05/2022,3984.600098,135.3979043,256.2513624,186.4900055,16.01210224
27/05/2022,4077.429932,143.2819734,262.3188885,193.1900024,18.15890175
31/05/2022,4151.089844,146.9085913,266.2759002,196.1799927,18.95171423
01/06/2022,4149.779785,147.7265202,268.8846598,198.6999969,18.69609707
02/06/2022,4095.409912,145.6865807,258.38136,192.0200043,18.26473771
03/06/2022,4137.569824,144.7700449,264.1069313,200.1399994,19.05356633
06/06/2022,4134.720215,144.8981367,265.8167112,202.0899963,19.11047781
07/06/2022,4096.470215,142.2570044,260.5211034,194.8699951,18.44447086
08/06/2022,4147.120117,146.4257029,265.4747453,197.9499969,18.77494949
09/06/2022,4101.649902,144.947433,261.6349374,200.6499939,18.45736438
10/06/2022,3974.389893,138.2460294,254.6001619,182.6399994,17.57748634
13/06/2022,3838.149902,130.9434551,239.485196,177.0700073,15.97953272
14/06/2022,3763.52002,131.1997132,238.2638776,169.75,15.71087537
15/06/2022,3764.050049,132.342869,242.6117334,169.2599945,16.07441273
16/06/2022,3728.179932,130.1649096,240.335221,174,15.83971079
17/06/2022,3665.899902,128.1840794,239.0845733,173.6300049,15.62798327
21/06/2022,3715.310059,131.4854899,244.5169635,177.6000061,16.45392804
22/06/2022,3733.889893,132.8356344,246.109602,170.75,16.20524571
23/06/2022,3774.709961,134.8362246,249.7051829,180.5,16.49786724
24/06/2022,3821.75,137.8715274,255.8019733,183.5,16.47889482
27/06/2022,3920.76001,140.6309321,262.0550997,191.7700043,17.28985578
28/06/2022,3913,140.0692206,257.922142,189.1999969,16.8783804
29/06/2022,3825.090088,135.4669476,251.6787647,179.5500031,15.79377094
30/06/2022,3785.98999,135.2599545,251.1512014,177.0700073,15.34135061
01/07/2022,3781,134.0674923,250.5063098,176.4900055,14.87994162
05/07/2022,3792.610107,135.7724358,250.2816055,176.2799988,14.15686824
06/07/2022,3831.97998,139.3005347,257.6974433,185.1999969,14.99080081
07/07/2022,3858.850098,141.2123827,259.0359333,184.2700043,15.43622803
08/07/2022,3888.26001,143.1538299,258.713536,186.0200043,15.41026329
11/07/2022,3880.939941,143.5578891,259.5537648,184.7299957,15.5061401
12/07/2022,3851.949951,143.6465611,259.7785652,177.3300018,15.24846792
13/07/2022,3779.669922,140.9167416,244.4485924,170.5,14.57133759
14/07/2022,3763.98999,141.9909289,244.8198821,175.5599976,15.08867464
15/07/2022,3818,147.6083006,249.851714,175.5800018,15.63896862
18/07/2022,3883.790039,148.5543772,253.7891899,192.5,16.28114932
19/07/2022,3860.72998,145.7752789,251.6689864,193.0200043,16.46490934
20/07/2022,3935.320068,148.9288851,253.9358257,208.1699982,16.92531937
21/07/2022,3955.469971,152.2598678,253.8283205,214.3000031,17.86212472
22/07/2022,3998.429932,153.136943,259.1531638,222.3800049,17.87010958
25/07/2022,3965.719971,151.7769279,255.0105355,221.3099976,16.9972293
26/07/2022,3953.219971,150.0523202,253.8966629,216.6600037,16.86739392
27/07/2022,3951.429932,150.3677127,255.1668369,216.4799957,17.01021263
28/07/2022,4026.129883,154.703897,263.5597557,224.6000061,17.95200736
29/07/2022,4087.330078,158.9021571,271.32733,223.2899933,17.79021215
01/08/2022,4112.379883,158.6754473,271.4445763,223.1000061,18.15874232
02/08/2022,4104.209961,157.7786632,269.6662806,222.7599945,18.09881587
03/08/2022,4107.959961,158.50793,270.4088661,224.7899933,18.16073712
04/08/2022,4154.850098,163.6029809,275.3331952,227.6799927,18.82489099
05/08/2022,4115.870117,161.0670088,272.7440606,225.3000031,18.78593457
08/08/2022,4155.930176,164.1854739,277.5315608,227.4900055,17.47961266
09/08/2022,4133.109863,161.8663704,273.2227847,231.6199951,17.22993215
10/08/2022,4181.02002,165.478293,281.5570507,236.9900055,17.675359
11/08/2022,4227.399902,167.827057,284.1755359,244.6799927,18.10780377
12/08/2022,4225.02002,167.5901944,281.8598711,244.8099976,18.13676874
15/08/2022,4269.370117,169.267869,284.322063,248.1100006,18.67707822
16/08/2022,4290.459961,170.511324,285.2893194,247.1600037,18.89579869
17/08/2022,4280.399902,170.5014454,283.6918867,241.1799927,18.4993017
18/08/2022,4273.129883,171.4685852,284.1324868,241.9600067,18.27758712
19/08/2022,4266.310059,170.7580356,282.8693838,240.9499969,18.38245671
22/08/2022,4195.080078,167.4618943,276.1917803,232.5500031,17.46762692
23/08/2022,4133.089844,164.8861705,270.6695251,226.4600067,16.96726944
24/08/2022,4126.549805,165.1230423,269.661039,225.6600037,16.990236
25/08/2022,4153.259766,166.5638526,271.5409151,230.2400055,16.82245786
26/08/2022,4198.740234,168.3303593,273.2544186,233.6300049,17.83415785
29/08/2022,4034.580078,159.034026,260.3006263,221.9299927,15.99950814
30/08/2022,4041.25,160.0011616,261.1035213,226.6600037,15.93958482
31/08/2022,4000.669922,158.2050631,259.8502412,227,15.36432077
01/09/2022,3936.72998,154.58322,253.4663093,220.7200012,14.19082371
02/09/2022,3994.659912,157.6524134,256.2372188,231.0299988,14.0819639
06/09/2022,3930.889893,154.4154753,250.8520254,225.5899963,13.7134344
07/09/2022,3909.429932,152.787155,249.3833097,220.2100067,13.54967551
08/09/2022,3959.939941,152.6095293,252.134669,224.1600037,13.44577696
09/09/2022,4022.939941,153.428634,255.0622458,229.6199951,14.14309114
12/09/2022,4083.669922,157.4945126,260.2320581,233.6100006,14.35488424
13/09/2022,4037.120117,157.8004344,253.4369223,226.5,13.78844048
14/09/2022,3940.72998,152.7575298,248.237761,219.8200073,13.24097747
15/09/2022,3932.409912,152.6193698,244.5562348,230.4700012,13.00221386
16/09/2022,3880.949951,149.2245503,239.1612345,231.2200012,12.72948146
19/09/2022,3849.909912,147.3495003,237.4086369,245.0500031,12.99921624
20/09/2022,3875.22998,151.385785,237.01695,240.3699951,13.20201762
21/09/2022,3871.399902,155.2740779,239.171069,242.6699982,13.20002026
22/09/2022,3782.360107,150.3791929,232.9046255,235.3500061,13.05715809
23/09/2022,3727.139893,149.2048341,234.539777,235.1399994,12.40779677
26/09/2022,3682.719971,147.694888,232.1017334,225.6000061,12.47872835
27/09/2022,3686.439941,150.7344617,234.9705839,228.6300049,12.49471299
28/09/2022,3651.939941,145.7014482,231.8667717,229.6900024,12.39780791
29/09/2022,3687.01001,144.1816392,233.9033426,241.6100006,12.43577209
30/09/2022,3633.47998,139.4249206,233.3158785,237,12.07512623
03/10/2022,3609.780029,136.395257,230.49598,237.8500061,12.33487125
04/10/2022,3726.459961,143.125683,239.9739196,244.8399963,12.86634608
05/10/2022,3753.25,142.1783139,240.855138,238.7599945,12.89831543
06/10/2022,3771.969971,143.8954315,242.7546304,236.6799927,13.20701245
07/10/2022,3706.73999,140.6683922,235.8713841,235.7700043,12.49271396
10/10/2022,3647.51001,138.5762024,228.1852498,225.6399994,12.02517407
11/10/2022,3595.860107,138.0630697,222.868602,226.0500031,11.54964138
12/10/2022,3590.830078,137.3031798,220.6949587,214.3000031,11.56762564
13/10/2022,3520.370117,133.2175599,215.2607993,212.6900024,10.96022027
14/10/2022,3690.409912,142.4151642,230.6232643,237.8000031,12.04515451
17/10/2022,3638.649902,139.2176985,230.8974501,234.4100037,11.50668444
18/10/2022,3746.26001,143.5796616,238.1625457,249.8000031,12.33187357
19/10/2022,3703.110107,139.829564,232.0919481,265,11.86732977
20/10/2022,3689.050049,141.1420653,230.8484777,272.7799988,12.10110039
21/10/2022,3657.100098,140.9940384,229.8399654,268.9500122,12.08611402
24/10/2022,3762.01001,145.2573508,238.6717126,290.230011,12.49571109
25/10/2022,3799.439941,148.1192499,242.0986216,286.9500122,12.68153006
26/10/2022,3825.969971,148.9778685,226.3444857,290.0400085,12.8563574
27/10/2022,3834.689941,146.1257954,226.2172124,298.3299866,13.61660988
28/10/2022,3808.26001,146.2540636,221.51741,297.7000122,13.09112554
31/10/2022,3881.850098,151.1489546,228.8804191,295.1300049,13.76446295
01/11/2022,3901.790039,153.0437302,229.7029061,296.1700134,13.7974309
02/11/2022,3852.899902,146.9942447,224.6701865,286.3999939,13.83639431
03/11/2022,3733.25,140.1946957,215.4957856,271.25,13.03018609
04/11/2022,3766.97998,140.4569019,213.008807,272.019989,13.97226153
07/11/2022,3780.709961,135.5341543,217.3561237,261.0599976,14.21402092
08/11/2022,3817.02002,138.7961967,223.9260797,259.9200134,14.78645994
09/11/2022,3810.939941,136.9081535,222.6238016,259.6600037,14.14808788
10/11/2022,3859.889893,139.6166938,230.5155569,265.9899902,14.78546104
11/11/2022,3963.719971,144.1440359,237.9177436,274.4700012,15.79147024
14/11/2022,3977.969971,147.2578472,236.9386455,290,16.20206578
15/11/2022,4006.409912,150.4704734,240.5320284,309.2000122,16.7055686
16/11/2022,3976.820068,147.4159834,238.39187,309.9400024,16.14612236
17/11/2022,3919.26001,144.7470297,233.4726408,294.7200012,15.69956194
18/11/2022,3966.389893,150.5594437,239.0988368,297.3299866,15.95031276
21/11/2022,3956.22998,148.4341359,237.0565043,291,15.1321193
22/11/2022,3965.51001,146.427507,239.1773613,284.9899902,15.312941
23/11/2022,4000.300049,147.7323036,240.6698507,285.9100037,16.08218729
25/11/2022,4023.340088,146.6054284,242.8300125,289,16.30197006
28/11/2022,4005.360107,143.471848,241.6222743,284,16.01025583
29/11/2022,3964.189941,142.6316058,237.0270343,282.5,15.81145032
30/11/2022,3957.179932,139.7748396,236.2121002,281.3699951,15.68559018
01/12/2022,4087.139893,146.5065814,249.2711411,303.9899902,16.98664442
02/12/2022,4040.169922,144.282417,245.2945453,310.4899902,16.64689196
05/12/2022,4052.02002,146.071645,247.4448426,316.4599915,16.66688101
06/12/2022,3996.629883,145.3796778,246.2764137,311,16.51798646
07/12/2022,3933.280029,140.5557473,240.3949263,306.5,15.76053828
08/12/2022,3947.790039,140.723792,240.4047269,309.1099854,16.26117583
09/12/2022,3954.169922,140.7040317,240.2672847,321.4500122,17.14752849
12/12/2022,3939.290039,141.0598951,242.96747,320,17.02461956
13/12/2022,4069.379883,147.7817458,256.9494957,328,18.51753255
14/12/2022,4015.540039,143.6794447,252.4721198,318.9700012,17.97392602
15/12/2022,3958.370117,139.4881526,249.123892,302.1199951,17.1335355
16/12/2022,3890.909912,135.1189876,244.0475385,288.7600098,16.85174244
19/12/2022,3853.790039,133.5571156,240.4243857,289.730011,16.55995525
20/12/2022,3810.469971,129.8798744,235.0632819,281.2399902,16.05232049
21/12/2022,3839.48999,131.4516214,237.3118112,289.9899902,16.10229006
22/12/2022,3853.26001,132.80588,236.8895776,298.0899963,16.08230167
23/12/2022,3815.110107,129.4152838,231.8328768,296.1799927,15.18495524
27/12/2022,3843.340088,129.8700279,234.3759662,293.1900024,15.06304527
28/12/2022,3829.560059,128.1796536,232.5987588,281.9200134,13.91687687
29/12/2022,3805.449951,126.5189777,231.3811997,283.1799927,14.39153213
30/12/2022,3829.060059,126.9341566,233.8948571,285.5299988,14.32358112
03/01/2023,3853.290039,128.7826412,238.6766339,298.0599976,14.84020566
04/01/2023,3840.360107,125.4316146,228.0722777,298.2399902,14.55641336
05/01/2023,3839.73999,125.668849,223.0842692,307,14.48046563
06/01/2023,3823.370117,124.5617315,218.9603615,311.5700073,14.46347946
09/01/2023,3910.820068,128.9704584,222.3478609,316.8299866,15.27289122
10/01/2023,3888.570068,128.7628939,223.6341406,311.0700073,15.49572979
11/01/2023,3932.350098,129.7415043,227.100168,326.5,15.82848617
12/01/2023,3977.570068,132.3412778,230.9982658,332.5,16.08829808
13/01/2023,3960.600098,130.5125172,232.7067325,329.9700012,16.2661661
17/01/2023,3999.280029,133.280351,233.6592024,331.0799866,16.88672051
18/01/2023,4002.25,135.2475023,237.1939824,326.75,17.65416051
19/01/2023,3911.840088,132.5389913,229.5450853,322.5700073,17.0236182
20/01/2023,3909.040039,133.7251869,230.6055489,336.7900085,16.99863717
23/01/2023,3978.139893,136.5325341,236.7324985,341.7200012,18.05087123
24/01/2023,4001.73999,138.6973748,238.1071456,357.5299988,18.81331429
