Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,MSFT,NFLX,NVDA,RDDT,^GSPC,AAPL,MSFT,NFLX,NVDA,RDDT,^GSPC,AAPL,MSFT,NFLX,NVDA,RDDT,^GSPC,AAPL,MSFT,NFLX,NVDA,RDDT,^GSPC,AAPL,MSFT,NFLX,NVDA,RDDT,^GSPC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,75.70121765136719,154.7646484375,338.69000244140625,6.156192779541016,,3283.14990234375,76.88511195829709,156.16786940384276,345.3800048828125,6.2557752245262925,,3294.25,75.57774940600967,154.37327071151824,335.5199890136719,6.142997743509969,,3277.18994140625,76.67448226895164,155.96740302339293,344.3999938964844,6.230381380533623,,3285.35009765625,161954400,23477400,7199400,359088000,,3687620000
2020-01-15,75.37681579589844,155.76693725585938,339.07000732421875,6.113620281219482,,3289.2900390625,76.3839714245918,156.49242076357814,343.1700134277344,6.191294723070188,,3298.659912109375,74.9434466626335,155.18466274765657,336.6000061035156,6.087728800602581,,3280.68994140625,75.5002914579072,155.2323796600258,338.67999267578125,6.168888615811465,,3282.27001953125,121923600,21417900,5158000,263104000,,3721490000
2020-01-16,76.32099151611328,158.6211700439453,338.6199951171875,6.197268962860107,,3316.81005859375,76.43236486391163,158.68799705123658,343.55999755859375,6.203243955725435,,3317.110107421875,75.55836410557868,156.578387286409,335.8500061035156,6.143743321457783,,3302.820068359375,75.92152071901803,156.8838572072704,343.5,6.1671451789942955,,3302.969970703125,108829200,23865400,5016000,284192000,,3540580000
2020-01-17,77.16595458984375,159.50892639160156,339.6700134277344,6.205984115600586,,3329.6201171875,77.16837061022176,159.86211323634743,341.57000732421875,6.22390909916568,,3329.8798828125,76.26290232469962,157.91477893985072,337.3800048828125,6.158433453881733,,3318.860107421875,76.57037231867773,159.81438174136917,341.0,6.216440237301913,,3323.659912109375,137816400,34371700,6066500,253792000,,3726220000
2020-01-21,76.64302062988281,158.93614196777344,338.1099853515625,6.172624111175537,,3320.7900390625,77.23617220085674,160.54937000352857,341.0,6.206233276569745,,3329.7900390625,76.50501929653306,158.86931497665745,332.5899963378906,6.138516831729159,,3316.610107421875,76.7931242324277,159.1079578324649,340.0,6.169387556952859,,3321.030029296875,110843200,29517200,14350300,217916000,,4104840000
2020-01-22,76.91659545898438,158.1725311279297,326.0,6.226646900177002,,3321.75,77.4710093927943,159.88122266387072,336.29998779296875,6.313283599577763,,3337.77001953125,76.82217116630478,158.15343561515482,323.6000061035156,6.199012731418497,,3320.0400390625,77.12964119289799,159.7953001391881,332.54998779296875,6.217933466320404,,3330.02001953125,101832400,24138800,21730000,239240000,,3623780000
2020-01-23,77.28700256347656,159.1461639404297,349.6000061035156,6.29511022567749,,3325.5400390625,77.3668937772688,159.22253140940367,349.8800048828125,6.303574840526186,,3326.8798828125,76.42026453610515,157.7620381585891,325.010009765625,6.177852090026079,,3301.8701171875,76.96984634011159,158.64024220338177,326.0400085449219,6.2667295962442555,,3315.77001953125,104472000,19680800,18200300,244516000,,3766710000
2020-01-24,77.06425476074219,157.54246520996094,353.1600036621094,6.235857009887695,,3295.469970703125,78.27961624864055,159.91935335669822,359.8500061035156,6.460415681709054,,3333.179931640625,76.87299020657808,156.97927155195472,345.8800048828125,6.181584438064376,,3281.530029296875,77.53393791090298,159.90025784938828,348.4599914550781,6.410624235571869,,3333.10009765625,146537600,24918100,17939700,373512000,,3708780000
2020-01-27,74.79816436767578,154.9078369140625,342.8800048828125,5.979930877685547,,3243.6298828125,75.48089322464955,155.95787122124548,351.8999938964844,6.030966903927453,,3258.85009765625,73.81279759380895,152.92232676586377,341.0199890136719,5.781512471732847,,3234.5,75.06689673049003,153.82916663173845,345.95001220703125,5.931135177198526,,3247.159912109375,161940000,32078100,7709500,470536000,,3831050000
2020-01-28,76.9141616821289,157.94338989257812,348.5199890136719,6.173369884490967,,3276.239990234375,77.08605376922371,158.229749659442,352.3999938964844,6.205733996094914,,3285.780029296875,75.58258723533865,155.66196483440646,342.7799987792969,5.992627169050778,,3253.219970703125,75.6818509443487,156.33970237012244,345.8800048828125,6.0459039945234325,,3255.35009765625,162234000,24899900,6821600,310976000,,3531570000
2020-01-29,78.5241470336914,160.40615844726562,343.1600036621094,6.112873077392578,,3273.39990234375,79.37393591584485,161.0839104943588,349.3999938964844,6.195028635711511,,3293.469970703125,77.80752001617462,158.16292458122416,338.54998779296875,6.073039633351887,,3271.889892578125,78.55078236199498,160.2152470960965,349.0,6.158929858989713,,3289.4599609375,216229200,34754500,7643500,258848000,,3600250000
2020-01-30,78.4103775024414,164.93089294433594,347.739990234375,6.119594573974609,,3283.659912109375,78.46364078408652,166.14320305071385,348.20001220703125,6.13303842672881,,3285.909912109375,77.17080373518314,163.03129006627984,339.25,5.960013876482431,,3242.800048828125,77.60417282727558,166.14320305071385,341.1000061035156,6.015032910357498,,3256.449951171875,126743200,51597500,5328100,290504000,,3790350000
2020-01-31,74.9337387084961,162.49667358398438,345.0899963378906,5.886075019836426,,3225.52001953125,78.12224966790679,164.56809162420643,347.3900146484375,6.085738028144344,,3282.330078125,74.63837103116171,161.876208045128,340.9800109863281,5.844250534495275,,3214.679931640625,77.69856694811635,164.386735306438,347.3900146484375,6.0737880395192825,,3282.330078125,199588400,36142700,5230000,370420000,,4529700000
2020-02-03,74.72795867919922,166.45816040039062,358.0,5.98316764831543,,3248.919921875,75.89731989448796,166.57270430396193,359.6300048828125,6.002586021512124,,3268.43994140625,73.16880546652003,162.6589558551061,346.2799987792969,5.8616767440875766,,3235.659912109375,73.67237945985059,162.6875918309989,347.239990234375,5.867900557299516,,3235.659912109375,173788400,30107000,6670600,255564000,,3760460000
2020-02-04,77.19499206542969,171.93740844726562,369.010009765625,6.152456760406494,,3297.590087890625,77.38625661675313,172.43378968983822,369.57000732421875,6.171626786411852,,3306.919921875,75.93120675854502,168.30049347850374,356.1000061035156,6.075031622306087,,3280.610107421875,76.33794039127015,169.0927895461623,361.0,6.125071890827961,,3280.610107421875,136616400,36433300,7161500,271544000,,3996900000
2020-02-05,77.82447052001953,171.7274169921875,369.6700134277344,6.242829322814941,,3334.68994140625,78.62583557722229,175.83207759357578,375.25,6.283658052984714,,3337.580078125,77.21920945636545,170.30511469661303,362.29998779296875,6.15942870082189,,3313.75,78.32562106551018,175.66980217702863,375.1300048828125,6.273450751730636,,3324.909912109375,118826800,39186300,6437000,208220000,,4121480000
2020-02-06,78.73477172851562,175.2879638671875,366.95001220703125,6.329714298248291,,3345.780029296875,78.73719513687406,175.46933477716024,371.54998779296875,6.329714298248291,,3347.9599609375,77.53635935306664,171.8801367244904,362.510009765625,6.196025064805359,,3334.389892578125,78.09561993929752,172.74880025877843,369.6000061035156,6.277184878977309,,3344.919921875,105425600,27751400,3920400,218284000,,3887250000
2020-02-07,77.66458129882812,175.53611755371094,366.7699890136719,6.263492107391357,,3327.7099609375,78.48240856737728,177.19707687616415,371.79998779296875,6.311789693895024,,3341.419921875,77.17194309043332,174.19016851132312,363.57000732421875,6.2380982666346805,,3322.1201171875,78.2324494253046,174.5433698005128,365.0400085449219,6.289632406835149,,3335.5400390625,117684000,33529100,4385200,189752000,,3733920000
2020-02-10,78.03346252441406,180.12767028808594,371.07000732421875,6.546803951263428,,3352.090087890625,78.03346252441406,180.2613097385733,374.79998779296875,6.547550409885807,,3352.260009765625,76.16483787688499,174.92525762650382,362.5199890136719,6.2811672485299805,,3317.77001953125,76.24491872215944,175.2402680238542,365.0,6.286146488424555,,3318.280029296875,109348800,35844300,5294100,529608000,,3462730000
2020-02-11,77.5626449584961,176.06117248535156,373.69000244140625,6.669290065765381,,3357.75,78.60374012100387,182.03678492319855,378.1099853515625,6.78405902773847,,3375.6298828125,77.34423530217373,175.16387293112035,369.7200012207031,6.593109500399379,,3352.719970703125,78.53093937088862,181.9890534343469,373.75,6.6550997545095365,,3365.8701171875,94323200,53159900,4772900,638556000,,3762940000
2020-02-12,79.40458679199219,176.3188934326172,380.010009765625,6.785055160522461,,3379.449951171875,79.40943770675925,177.40710426901245,380.6199951171875,6.791528267665657,,3381.469970703125,78.0140331926388,173.58881858824256,375.8800048828125,6.683231931565286,,3369.719970703125,78.0140331926388,177.1493659071914,377.17999267578125,6.722069149885042,,3370.5,113730400,47062900,4624800,374644000,,3930910000
2020-02-13,78.8391342163086,175.36431884765625,381.3999938964844,6.741239547729492,,3373.93994140625,79.16675238353734,177.76982829589463,385.3699951171875,6.80845787342823,,3385.090087890625,78.47026476188894,174.56246779930643,376.510009765625,6.699663884574611,,3360.52001953125,78.67411425559266,174.7629342027948,376.9599914550781,6.727049233899253,,3365.89990234375,94747600,35295800,4485400,528016000,,3500890000
2020-02-14,78.8585433959961,176.92982482910156,380.3999938964844,7.214504718780518,,3380.159912109375,79.10850246780329,176.98709678584612,385.1499938964844,7.343463996208165,,3380.68994140625,78.34891601878451,174.35247025076032,379.42999267578125,7.1201503522332965,,3366.14990234375,78.80757547409223,174.92521894941493,381.4700012207031,7.151518709617909,,3378.080078125,80113600,23149500,3736300,1041924000,,3419700000
2020-02-18,77.41459655761719,178.72438049316406,387.7799987792969,7.383296012878418,,3370.2900390625,77.59660579717271,179.1730301695943,389.5400085449219,7.401719103592804,,3375.010009765625,76.34923225388421,177.07297622186246,379.19000244140625,7.091768337836388,,3355.610107421875,76.53124149343974,177.17797964752916,379.29998779296875,7.1111867066098835,,3369.0400390625,152531200,27792200,5173900,620164000,,3750400000
2020-02-19,78.53579711914062,179.26040649414062,386.19000244140625,7.834654808044434,,3386.14990234375,78.76634519119376,180.12186138936497,392.95001220703125,7.852330967951495,,3393.52001953125,77.65730009675248,178.48509416736147,384.8999938964844,7.505783739325234,,3378.830078125,77.65730009675248,180.00700463143806,388.1199951171875,7.505783739325234,,3380.389892578125,93984000,29997500,4896400,694332000,,3614200000
2020-02-20,77.7301025390625,176.5229034423828,386.0,7.685281753540039,,3373.22998046875,78.78575796634391,179.23172105937135,389.70001220703125,7.874986251522218,,3389.14990234375,77.22290417552242,173.3450775850241,376.67999267578125,7.377820548541207,,3341.02001953125,78.29554891500301,178.94456451309836,386.55999755859375,7.78660687250398,,3380.449951171875,100566000,36862400,4079400,810052000,,4019180000
2020-02-21,75.97067260742188,170.94253540039062,380.07000732421875,7.32105827331543,,3337.75,77.76650347779221,175.6422861817176,387.32000732421875,7.598146869223025,,3360.760009765625,75.3518440007245,169.659919486155,377.8999938964844,7.236164268428729,,3328.449951171875,77.32239667498202,175.3264154675454,385.3299865722656,7.573002323123498,,3360.5,129554000,48572600,3930100,768180000,,3908780000
2020-02-24,72.36202239990234,163.57225036621094,368.70001220703125,6.803478240966797,,3225.889892578125,73.81809639904387,167.07552754742713,372.82000732421875,7.0173320132161,,3259.81005859375,70.19004979476811,156.2402587850784,361.0,6.6720293315310055,,3214.64990234375,72.13876186738017,160.58585780799982,364.760009765625,6.726550732610782,,3257.610107421875,222195200,68311100,6936400,856916000,,4851160000
2020-02-25,69.91097259521484,160.87303161621094,360.0899963378906,6.523900032043457,,3128.2099609375,73.41768758581995,167.35312091933608,375.6499938964844,6.940652838446092,,3246.989990234375,69.4377529242665,160.47100370822852,357.7200012207031,6.422076803304993,,3118.77001953125,73.03425797216033,166.7405271336605,372.0,6.878662580999284,,3238.93994140625,230673600,68073300,6481200,1055496000,,5596760000
2020-02-26,71.02001190185547,162.88308715820312,379.239990234375,6.6633148193359375,,3116.389892578125,72.28922581008212,165.8407656458263,382.0,6.857500892675709,,3182.510009765625,69.52753744829661,161.00702520579085,365.0,6.522654860131512,,3108.989990234375,69.53481752247102,162.4427931635171,366.30999755859375,6.524148252154042,,3139.89990234375,198054800,56206100,8934100,747732000,,5484650000
2020-02-27,66.3775634765625,151.4065399169922,371.7099914550781,6.292397499084473,,2978.760009765625,69.40620033933959,159.8775783821667,391.55999755859375,6.6511091252555685,,3097.070068359375,66.24166381662789,151.2151070725782,370.6000061035156,6.199979396341777,,2977.389892578125,68.21707461192374,156.3264531113094,371.4599914550781,6.349691581873263,,3062.5400390625,320605600,93174900,10967700,906416000,,7064710000
2020-02-28,66.33873748779297,155.07249450683594,369.0299987792969,6.7275848388671875,,2954.219970703125,67.56427105877654,156.69970975635738,376.7699890136719,6.787121067772913,,2959.719970703125,62.21562305087625,145.49114230137508,356.79998779296875,6.02311547937384,,2855.840087890625,62.431610947009084,145.8835890194543,364.2099914550781,6.0398053888967755,,2916.89990234375,426510000,97012700,11168600,1133252000,,8569570000
2020-03-02,72.51493072509766,165.39089965820312,381.04998779296875,6.88601541519165,,3090.22998046875,73.15317785016722,165.51533756180737,381.3599853515625,6.914911901595098,,3090.9599609375,67.39683013967526,155.35967106198723,364.5,6.501646248420042,,2945.18994140625,68.5034460821462,158.231207136145,373.1099853515625,6.897723580832641,,2974.280029296875,341397200,71030800,6997900,890744000,,6381330000
2020-03-03,70.2118911743164,157.4654541015625,368.7699890136719,6.6234588623046875,,3003.3701171875,73.77441717355254,167.50626337555664,393.5199890136719,7.001600498433995,,3136.719970703125,69.35765634090362,155.31180214387678,367.3999938964844,6.538015669308391,,2976.6298828125,73.69433636090781,166.3576519192017,381.0299987792969,6.941815302713952,,3096.4599609375,319475600,71677000,8364600,652792000,,6376510000
2020-03-04,73.46863555908203,163.24685668945312,383.7900085449219,7.087292671203613,,3130.1201171875,73.62880458228122,163.39042767558934,384.010009765625,7.0967586961759554,,3130.969970703125,71.13649400429283,158.52795733810908,370.510009765625,6.656091310892705,,3034.3798828125,71.93976087414214,161.27507058443427,377.7699890136719,6.730823162010748,,3045.75,219178400,49814400,5487300,597408000,,5073020000
2020-03-05,71.0855484008789,159.1501007080078,372.7799987792969,6.807796955108643,,3023.93994140625,72.69450423193115,163.55311380346967,391.3999938964844,7.054660044424946,,3083.0400390625,70.7191006767236,158.5949353296999,368.6400146484375,6.7632069060369,,2999.830078125,71.71650798671432,158.93952023329146,381.0,6.887759521157765,,3075.699951171875,187572800,47817300,8747000,540328000,,5579290000
2020-03-06,70.14151000976562,154.6513671875,368.9700012207031,6.627194881439209,,2972.3701171875,70.57590748684923,156.12541593642464,371.30999755859375,6.685734756521808,,2985.929931640625,68.24861680086957,149.31987490003448,356.8500061035156,6.426914084219726,,2901.5400390625,68.43547696188391,155.64682659379633,367.70001220703125,6.6281912300370935,,2954.199951171875,226176800,72821100,8147200,515412000,,6555240000
2020-03-09,64.5938949584961,144.17025756835938,346.489990234375,6.114038944244385,,2746.56005859375,67.48662548846899,150.99494667832099,357.4700012207031,6.461789823842316,,2863.889892578125,63.8245990046388,143.57681142154135,341.7200012207031,5.933188588387212,,2734.429931640625,64.00660831738968,144.53399016435162,343.8599853515625,5.9760344334404065,,2863.889892578125,286744800,70419300,7405500,614160000,,8441290000
2020-03-10,69.24602508544922,154.02920532226562,364.1300048828125,6.503639221191406,,2882.22998046875,69.51297346708441,154.1344955707755,364.5400085449219,6.503639221191406,,2882.590087890625,65.37044115282052,146.04633791651764,347.8500061035156,6.127739714689334,,2734.0,67.25606172575357,151.38739718518477,356.42999267578125,6.390545330229934,,2813.47998046875,285290000,65354400,7604400,580648000,,7642040000
2020-03-11,66.8410873413086,147.0513458251953,349.9200134277344,6.139694690704346,,2741.3798828125,68.24620108036899,150.94705494253753,362.9800109863281,6.392038338259852,,2825.60009765625,65.97472137640763,144.67753249700462,344.7900085449219,6.0425438307918435,,2707.219970703125,67.31674360006403,150.4014707619274,358.9200134277344,6.363640270328251,,2825.60009765625,255598800,56371600,6036000,499964000,,7431200000
2020-03-12,60.24021530151367,133.1052703857422,315.25,5.3883957862854,,2480.639892578125,65.52333888472222,146.89821923788367,335.7200012207031,5.881873035144441,,2660.949951171875,60.18440016078189,132.64582868992906,307.32000732421875,5.3756912703081055,,2478.860107421875,62.111272274536645,139.07807085286538,326.5,5.6163268427263935,,2630.860107421875,418474000,93226400,12071600,816540000,,8850810000
2020-03-13,67.45747375488281,152.02871704101562,336.29998779296875,5.999451160430908,,2711.02001953125,67.93070070994933,154.97682962340602,336.4200134277344,6.003934967813797,,2711.330078125,61.38564487354782,134.70377417991185,307.3900146484375,5.470600879937033,,2492.3701171875,64.2832360780183,141.183879021812,330.510009765625,5.741876215473025,,2569.989990234375,370732000,92727400,9458200,634836000,,8299070000
2020-03-16,58.779296875,129.62112426757812,298.8399963378906,4.892426013946533,,2386.1298828125,62.873287737827965,142.95462976122505,334.3500061035156,5.632268767774696,,2562.97998046875,58.242974521961955,129.21911100819898,294.75,4.832640822497974,,2380.93994140625,58.71619794935518,134.00500400850265,306.6300048828125,5.291243400431755,,2508.590087890625,322423600,87905900,10559900,726972000,,7805450000
2020-03-17,61.36381530761719,140.29368591308594,319.75,5.412308692932129,,2529.18994140625,62.516536915107906,141.18385507347162,322.8999938964844,5.501737751770389,,2553.929931640625,57.854675154192996,129.21912159266896,290.25,4.75790958309167,,2367.0400390625,60.06548110830406,134.00501498499003,306.19000244140625,5.004772651158485,,2425.659912109375,324056000,81059800,10013900,833632000,,8370250000
2020-03-18,59.86163330078125,134.38787841796875,315.4700012207031,5.052353382110596,,2398.10009765625,60.66975488014331,139.7480847719235,331.5799865722656,5.2297163217361,,2453.570068359375,57.54404792376218,129.23826714365302,300.0,4.5008345711017785,,2280.52001953125,58.18714954728448,132.09065546935233,302.3999938964844,4.984596902968917,,2436.5,300233600,81593200,12593600,874268000,,8799300000
2020-03-19,59.40296936035156,136.59896850585938,332.0299987792969,5.30519437789917,,2409.389892578125,61.35896164078844,143.7203652337005,348.510009765625,5.398857808850324,,2466.969970703125,58.876356338925326,133.0478293675916,316.82000732421875,4.817446285131416,,2319.780029296875,60.036361741511776,136.6563968867101,324.3299865722656,5.030929082517872,,2393.47998046875,271857200,85922700,10616000,765512000,,7956100000
2020-03-20,55.63174819946289,131.46849060058594,332.8299865722656,5.125339508056641,,2304.919921875,61.11386719257989,140.80098223797003,350.489990234375,5.737390671237134,,2453.010009765625,55.330824836574074,130.0422891847285,332.0,5.109894917756142,,2295.56005859375,59.98540735898822,139.7480799033925,342.30999755859375,5.455403601902111,,2431.93994140625,401693200,84866200,10853800,804636000,,9053950000
2020-03-23,54.44989776611328,130.1571502685547,360.2699890136719,5.298218727111816,,2237.39990234375,55.45216343682044,134.55061142383002,366.1099853515625,5.3926300088870525,,2300.72998046875,51.59599344484774,126.84532027961379,340.8800048828125,4.9452366741726435,,2191.860107421875,55.350238679238295,131.14304312122096,347.8900146484375,5.124343294062522,,2290.7099609375,336752800,78975200,13449400,643876000,,7411380000
2020-03-24,59.912601470947266,141.9878692626953,357.32000732421875,6.2072038650512695,,2447.330078125,60.109170897229895,143.19392363972096,372.92999267578125,6.293892852764126,,2449.7099609375,56.859698759909456,135.2206241915283,353.0299987792969,5.680844778776686,,2344.43994140625,57.35961698057595,137.59442301738088,369.989990234375,5.704509604298954,,2344.43994140625,287531200,82516700,11638700,1101644000,,7563150000
2020-03-25,59.582557678222656,140.62869262695312,342.3900146484375,6.118522644042969,,2475.56005859375,62.67186075528643,147.72139028792844,362.0,6.522072845053635,,2571.419921875,59.28648895944169,138.2548935442496,339.1700134277344,6.069697757358322,,2407.530029296875,60.851767993758266,142.5334834948533,361.0199890136719,6.322290441921385,,2457.77001953125,303602000,75638200,8767200,793432000,,8300010000
2020-03-26,62.71796798706055,149.4251708984375,362.989990234375,6.407983303070068,,2630.070068359375,62.77620858330938,149.9516221166955,363.8399963378906,6.532037508762165,,2637.010009765625,59.78640491258839,142.0166023310872,341.7300109863281,6.227630880895632,,2500.719970703125,59.82523444541299,142.04531652432053,344.0,6.325778119316937,,2501.2900390625,252087200,64568100,7229600,696108000,,7766990000
2020-03-27,60.121299743652344,143.28965759277344,357.1199951171875,6.29563570022583,,2541.469970703125,62.094277592448684,148.25741769895353,368.55999755859375,6.554455884654621,,2615.909912109375,59.9538506329564,142.81106821229966,353.0,6.194747926352193,,2520.02001953125,61.337120260245676,145.2518769737937,359.0899963378906,6.227629804115837,,2555.8701171875,204216800,57042300,7948800,638828000,,6201670000
2020-03-30,61.837039947509766,153.36871337890625,370.9599914550781,6.615985870361328,,2626.64990234375,62.0093436795025,153.72287937037808,377.79998779296875,6.625202927403982,,2631.800048828125,60.52414557218957,143.58634753140663,361.1700134277344,6.317059401463064,,2545.280029296875,60.84933827038797,145.91229897847097,363.0,6.36115103899599,,2558.97998046875,167976400,63420300,8622000,602252000,,5751120000
2020-03-31,61.71084976196289,150.95664978027344,375.5,6.5664143562316895,,2584.590087890625,63.700817094858024,157.72389517204311,383.010009765625,6.860358618934826,,2641.389892578125,61.15511640489983,149.8558855807532,366.44000244140625,6.420687542037436,,2571.14990234375,62.0287624061651,152.5742694137717,367.92999267578125,6.6560919206053,,2614.68994140625,197002000,77927200,9366500,949960000,,6576210000
2020-04-01,58.463802337646484,145.596435546875,364.0799865722656,6.054999828338623,,2470.5,60.35912485054445,150.99492219682824,380.2300109863281,6.514848189437462,,2522.75,58.03183398758983,144.36168159521696,361.0199890136719,6.010410260329123,,2447.489990234375,59.82037714150967,146.44832390564008,376.04998779296875,6.368374496985527,,2498.080078125,176218400,57969900,6672500,656912000,,5964000000
2020-04-02,59.43937301635742,148.61154174804688,370.0799865722656,6.363891124725342,,2526.89990234375,59.49276269917482,148.8221222050345,370.989990234375,6.3770935756374705,,2533.219970703125,57.49066070248686,143.92137252689247,360.05999755859375,6.036068666788707,,2455.7900390625,58.32547715782636,145.3571404034156,364.0799865722656,6.0841456956311735,,2458.5400390625,165934000,49630700,4592500,675764000,,6464190000
2020-04-03,58.58514404296875,147.24281311035156,361.760009765625,6.075925827026367,,2488.64990234375,59.62623542608821,150.64080069189777,370.8999938964844,6.36787690075576,,2538.179931640625,57.99300663222972,145.67304049930848,357.510009765625,5.9384197292098895,,2459.9599609375,58.92246773803886,148.45843424740835,367.4700012207031,6.3262763731236715,,2514.919921875,129880000,41243300,4860800,663212000,,6096970000
2020-04-06,63.69594192504883,158.19296264648438,379.9599914550781,6.685983657836914,,2663.679931640625,63.85125259614489,159.3702886170286,380.2900085449219,6.722851406371749,,2676.85009765625,60.51927547684669,150.8322544870095,361.7099914550781,6.3006176899892115,,2574.570068359375,60.88814480092668,153.45492996002932,365.2200012207031,6.358161215896839,,2578.280029296875,201820400,67111700,8183900,727884000,,6403840000
2020-04-07,62.958213806152344,156.48916625976562,372.2799987792969,6.452571868896484,,2659.409912109375,65.93588999958892,162.7203949496014,381.3299865722656,6.931352276611925,,2756.889892578125,62.85386360925453,156.26900462130646,369.3399963378906,6.409476586316657,,2657.669921875,65.7174729657415,162.32794813884126,380.0,6.907686978881598,,2738.64990234375,202887200,62769000,7046400,784520000,,7050410000
2020-04-08,64.56958770751953,158.0589141845703,371.1199951171875,6.649862766265869,,2749.97998046875,64.88506736890999,159.532962870213,378.3900146484375,6.674773379524908,,2760.75,63.39502252000974,156.4987083208587,368.30999755859375,6.491680918470968,,2663.300048828125,63.76146268541512,158.5757842260487,374.010009765625,6.561679508914956,,2685.0,168895200,48318200,6908900,542444000,,5875710000
2020-04-09,65.03556060791016,158.06854248046875,370.7200012207031,6.550221920013428,,2789.820068359375,65.54033721316215,160.20304760153311,372.1000061035156,6.798579765085931,,2818.570068359375,64.2371518120858,156.33605079439906,363.0299987792969,6.487198233377991,,2762.360107421875,65.20786807728709,159.23630205109777,371.05999755859375,6.775662320016959,,2776.989990234375,161834800,51385100,7711300,525564000,,7899550000
2020-04-13,66.31204223632812,158.42263793945312,396.7200012207031,6.722104549407959,,2761.6298828125,66.42125075775364,158.48008092873175,400.510009765625,6.730823194143778,,2782.4599609375,64.51136064871955,155.35010255817997,367.70001220703125,6.402004378020009,,2721.169921875,65.11320728466447,157.31232177165464,371.30999755859375,6.490436617557893,,2782.4599609375,131022800,41905300,11692900,398408000,,5319530000
